User_ID,Latitude,Longitude,Date,Time,Movement_Duration,Distance,Speed,Area_ID,Area_Name,Transport_Mode,Activity_Type,Weather,Day,Hour,Weekday,Weekend_Weekday
P5455,23.168455,77.473844,2025-12-10,12:36,27.0,2.85,6.96,AR09,Area_I,Walking,Leisure,Clear,Wednesday,12,2,Weekday
P5455,23.253374,77.421674,2025-12-15,08:53,22.38,3.98,13.38,AR05,Area_E,Bicycle,,Clear,Monday,8,0,Weekday
P5455,23.328204,77.469064,2026-02-06,07:49,15.87,1.63,6.72,AR03,Area_C,Walking,Education,Cloudy,Friday,7,4,Weekday
P5215,23.272673,77.356621,2025-11-20,09:26,33.19,7.67,16.55,AR04,Area_D,Bicycle,Commute,Clear,Thursday,9,3,Weekday
P5215,23.320961,77.3145,2025-11-18,22:36,29.13,10.66,30.47,AR01,Area_A,Bus,Commute,Clear,Tuesday,22,1,Weekday
P5215,23.324075,77.407863,2025-11-27,18:59,,0.84,14.19,AR02,Area_B,Bicycle,Commute,Cloudy,Thursday,18,3,Weekday
P5215,23.327039,77.34235,2025-12-20,18:58,8.44,2.37,22.03,AR01,Area_A,Bicycle,Social,Clear,Saturday,18,5,Weekend
P5215,23.31921,77.333234,2026-02-12,19:20,38.18,4.79,7.48,AR01,Area_A,Walking,Social,Clear,Thursday,19,3,Weekday
P5215,23.31164,77.415142,2025-11-21,16:33,7.42,0.54,4.08,AR02,Area_B,Walking,Leisure,Clear,Friday,16,4,Weekday
P5215,23.340093,77.344219,2025-12-07,08:39,14.72,0.6,2.59,AR01,Area_A,Walking,Unknown,Clear,Sunday,8,6,Weekend
P5215,23.14851,77.408551,2025-11-27,20:15,6.45,1.84,19.19,AR08,Area_H,Bicycle,Work,Clear,Thursday,20,3,Weekday
P5215,23.328557,77.330746,2025-12-10,00:25,12.2,14.9,76.37,AR01,Area_A,Car,,Clear,Wednesday,0,2,Weekday
P5215,23.307408,77.409964,2025-12-09,18:14,38.58,11.4,22.81,AR02,Area_B,Car,Shopping,Clear,Tuesday,18,1,Weekday
P5215,23.320413,77.327419,2025-11-15,14:26,17.55,1.88,7.06,AR01,Area_A,Walking,Commute,Cloudy,Saturday,14,5,Weekend
P5215,23.314262,77.339414,2026-01-18,15:12,20.47,14.58,46.58,AR01,Area_A,Car,,,Sunday,15,6,Weekend
P5215,23.321197,77.33735,2026-01-21,07:17,12.88,4.17,24.38,AR01,Area_A,Car,Commute,Rain,Wednesday,7,2,Weekday
P5215,23.326111,77.406967,2025-12-26,12:34,11.33,0.24,1.72,AR02,Area_B,Walking,Shopping,Clear,Friday,12,4,Weekday
P5215,23.310201,77.42068,2025-12-24,12:56,17.87,21.98,74.93,AR02,Area_B,,Work,,Wednesday,12,2,Weekday
P5215,23.317602,77.331506,2025-11-17,07:42,,1.7,12.44,AR01,Area_A,Bicycle,Unknown,Clear,Monday,7,0,Weekday
P5215,23.323161,77.340977,2025-12-23,06:41,8.81,,65.1,AR01,Area_A,Motorbike,,Clear,Tuesday,6,1,Weekday
P5215,23.317815,77.305565,2026-02-07,16:19,7.29,0.43,3.3,AR01,Area_A,Walking,Unknown,Fog,Saturday,16,5,Weekend
P5215,23.32056,77.496252,2026-01-10,19:35,26.92,11.3,30.67,AR03,Area_C,Bus,Social,Clear,Saturday,19,5,Weekend
P5215,23.241616,77.317327,2026-02-08,08:46,76.31,5.09,4.14,AR04,Area_D,Walking,Unknown,,Sunday,8,6,Weekend
P5215,23.345388,77.356722,2025-11-14,23:38,13.39,3.2,20.34,AR01,Area_A,Bicycle,Leisure,Fog,Friday,23,4,Weekday
P5215,23.327398,77.339981,2025-11-29,09:57,21.32,3.53,13.87,AR01,Area_A,Bicycle,Commute,Clear,Saturday,9,5,Weekend
P5215,23.305939,77.3328,2025-11-23,10:29,15.01,0.54,2.02,AR01,Area_A,Walking,Unknown,Clear,Sunday,10,6,Weekend
P5215,23.315273,77.393969,2025-11-11,18:15,15.39,12.83,61.7,AR02,Area_B,Bus,Shopping,,Tuesday,18,1,Weekday
P5215,23.331108,77.316273,2026-01-29,19:42,25.23,25.25,59.97,AR01,Area_A,Car,Leisure,Cloudy,Thursday,19,3,Weekday
P5215,23.313501,77.364538,2026-01-09,20:17,24.46,25.36,58.68,AR01,Area_A,Car,Commute,Fog,Friday,20,4,Weekday
P5215,23.332659,77.341686,2026-02-20,12:23,24.3,8.59,21.81,AR01,Area_A,Bus,,,Friday,12,4,Weekday
P5215,23.304932,77.415846,2026-02-03,08:35,23.09,3.4,12.05,AR02,Area_B,Bicycle,Shopping,Clear,Tuesday,8,1,Weekday
P5215,23.301915,77.31596,2026-02-08,20:12,33.76,7.01,15.0,AR01,Area_A,Bicycle,Leisure,Clear,Sunday,20,6,Weekend
P5215,23.31435,77.404719,2026-01-07,17:15,11.01,7.78,41.28,AR02,Area_B,Car,,,Wednesday,17,2,Weekday
P5215,23.34125,77.415764,2025-11-25,10:35,21.27,9.17,28.87,AR02,Area_B,Car,Commute,,Tuesday,10,1,Weekday
P5215,23.191859,77.354299,2025-11-23,20:07,21.68,4.89,15.53,AR07,Area_G,Bicycle,Social,Clear,Sunday,20,6,Weekend
P5215,23.319683,77.42287,2026-01-17,19:28,23.28,25.73,64.33,AR02,Area_B,Train,Work,Clear,Saturday,19,5,Weekend
P5215,23.344271,77.400229,2025-11-25,12:03,25.41,17.05,51.82,AR02,Area_B,Car,Shopping,Cloudy,Tuesday,12,1,Weekday
P5215,23.32378,77.423577,2025-11-01,07:02,5.96,2.7,28.48,AR02,Area_B,Bus,Shopping,Rain,Saturday,7,5,Weekend
P2996,23.261897,77.400076,2025-11-07,08:07,6.26,0.38,3.45,AR05,Area_E,Walking,Social,Rain,Friday,8,4,Weekday
P2996,23.246113,77.413501,2026-02-07,12:08,59.41,2.59,3.26,AR05,Area_E,,,,Saturday,12,5,Weekend
P2996,23.250909,77.420768,2025-11-28,09:01,16.54,17.19,72.49,AR05,Area_E,Car,Leisure,Cloudy,Friday,9,4,Weekday
P2996,23.26833,77.423752,2025-12-25,14:06,17.03,8.05,30.56,AR05,Area_E,Car,Shopping,,Thursday,14,3,Weekday
P2996,23.257449,77.415249,2025-11-26,17:25,40.49,13.69,24.23,AR05,Area_E,Bicycle,Leisure,Clear,Wednesday,17,2,Weekday
P2996,23.333869,77.460977,2026-02-09,19:20,27.09,3.28,7.73,AR03,Area_C,,Commute,Cloudy,Monday,19,0,Weekday
P2996,23.327348,77.421502,2026-01-09,22:17,35.22,0.66,1.45,AR02,Area_B,Walking,Commute,Rain,Friday,22,4,Weekday
P2996,23.251187,77.422077,2026-02-13,10:18,,3.62,26.07,AR05,Area_E,Car,,Clear,Friday,10,4,Weekday
P2996,23.325804,77.409931,2026-01-28,19:11,40.16,25.7,39.56,AR02,Area_B,Car,Leisure,Cloudy,Wednesday,19,2,Weekday
P2996,23.309556,77.431093,2025-12-27,11:41,6.57,5.6,54.12,AR02,Area_B,Car,Work,Cloudy,Saturday,11,5,Weekend
P2996,23.318319,77.398297,2025-12-04,00:35,48.51,13.11,17.77,AR02,Area_B,Bicycle,,Rain,Thursday,0,3,Weekday
P2996,23.25323,77.397266,2025-12-25,14:54,34.05,11.2,20.05,AR05,,Bicycle,Shopping,,Thursday,14,3,Weekday
P5499,23.23817,77.401335,2025-12-23,19:58,14.43,13.59,56.87,AR05,Area_E,Car,Leisure,Clear,Tuesday,19,1,Weekday
P5499,23.314084,77.453296,2026-01-12,09:14,20.91,1.95,5.68,AR03,Area_C,Walking,Education,Cloudy,Monday,9,0,Weekday
P5499,23.231507,77.332561,2025-12-21,11:07,20.92,3.4,11.11,AR04,Area_D,Bicycle,Commute,Clear,Sunday,11,6,Weekend
P5499,23.178075,77.393081,2026-02-04,09:57,19.56,5.35,20.92,AR08,Area_H,,Commute,Clear,Wednesday,9,2,Weekday
P5499,23.223481,77.486777,2025-11-25,19:21,,22.7,50.95,AR06,Area_F,Motorbike,Commute,Clear,Tuesday,19,1,Weekday
P5499,23.237939,77.418623,2026-01-18,19:31,13.68,0.34,1.49,AR05,Area_E,Walking,Social,Clear,Sunday,19,6,Weekend
P5499,23.184942,77.369871,2025-12-15,07:14,27.15,23.82,71.25,AR07,Area_G,Car,Leisure,,Monday,7,0,Weekday
P5499,23.187454,77.423498,2026-01-04,14:05,12.04,7.89,53.03,AR08,Area_H,Train,Work,Rain,Sunday,14,6,Weekend
P5499,23.251895,77.403228,2025-12-20,23:07,11.03,1.4,7.22,AR05,Area_E,Walking,Commute,Clear,Saturday,23,5,Weekend
P5499,23.247741,77.401405,2025-11-12,20:18,44.75,21.17,29.35,AR05,Area_E,Train,Social,Clear,Wednesday,20,2,Weekday
P5499,23.185634,77.491056,2025-12-06,17:01,47.76,6.64,7.68,AR09,Area_I,Walking,Social,Clear,Saturday,17,5,Weekend
P5499,23.35042,77.482277,2026-01-16,18:19,,25.5,34.38,AR03,Area_C,Car,Commute,Rain,Friday,18,4,Weekday
P5499,23.296049,77.498233,2026-01-30,13:41,4.88,5.05,68.08,AR03,Area_C,Motorbike,Education,Clear,Friday,13,4,Weekday
P3815,23.046145,77.591821,2025-12-14,06:43,20.54,2.16,6.16,AR10,Area_J,Walking,Leisure,Clear,Sunday,6,6,Weekend
P3815,23.226602,77.476013,2026-01-31,17:49,25.1,6.79,16.83,AR06,Area_F,Bicycle,Medical,Clear,Saturday,17,5,Weekend
P3815,23.247766,77.472239,2026-02-04,18:36,,21.43,69.82,AR06,Area_F,Car,Medical,Cloudy,Wednesday,18,2,Weekday
P3815,23.260196,77.473623,2025-12-31,14:42,11.83,3.06,14.97,AR06,Area_F,Bicycle,Commute,Clear,Wednesday,14,2,Weekday
P3815,23.271735,77.475779,2025-12-25,07:21,74.92,50.0,60.26,AR06,Area_F,Car,Medical,,Thursday,7,3,Weekday
P3815,23.257186,77.480244,2026-02-18,13:52,36.72,1.57,2.9,AR06,Area_F,Walking,Unknown,Rain,Wednesday,13,2,Weekday
P3815,23.0519,77.607104,2026-02-14,06:13,37.25,0.75,1.3,AR10,Area_J,Walking,Commute,Cloudy,Saturday,6,5,Weekend
P3815,23.252343,77.459474,2026-02-21,15:15,5.48,2.74,39.93,AR06,Area_F,Motorbike,Medical,Cloudy,Saturday,15,5,Weekend
P3815,23.257935,77.458619,2026-01-06,07:17,28.38,11.93,30.58,AR06,Area_F,Bus,Medical,Cloudy,Tuesday,7,1,Weekday
P3815,23.248442,77.484658,2026-01-25,13:57,11.85,4.5,25.09,AR06,Area_F,Train,Commute,Clear,Sunday,13,6,Weekend
P3815,23.242852,77.433128,2026-01-23,07:46,14.93,0.43,1.97,AR05,Area_E,Walking,,Cloudy,Friday,7,4,Weekday
P3815,23.263325,77.510462,2025-11-17,09:37,43.9,27.11,36.35,AR06,Area_F,,Commute,Rain,Monday,9,0,Weekday
P3815,23.271229,77.486432,2025-11-30,13:17,45.63,8.5,10.88,AR06,Area_F,Bicycle,Unknown,,Sunday,13,6,Weekend
P3815,23.277272,77.482464,2025-11-14,09:59,15.09,3.82,14.69,AR06,Area_F,Bicycle,Commute,Cloudy,Friday,9,4,Weekday
P3815,23.248201,77.473252,2026-02-04,18:08,28.2,17.46,42.1,AR06,Area_F,Bus,,Clear,Wednesday,18,2,Weekday
P3815,23.2541,77.475408,2026-01-03,16:25,17.69,0.29,1.1,AR06,Area_F,Walking,,Cloudy,Saturday,16,5,Weekend
P3815,23.236687,77.482504,2025-11-27,18:14,6.1,2.52,22.81,AR06,Area_F,Bus,Medical,Cloudy,Thursday,18,3,Weekday
P3815,23.249865,77.485757,2025-12-14,07:20,47.63,22.88,40.19,AR06,Area_F,Bus,Medical,Fog,Sunday,7,6,Weekend
P3815,23.239902,77.476702,2026-02-23,07:28,44.03,32.63,42.58,AR06,Area_F,Bus,Commute,Clear,Monday,7,0,Weekday
P3815,23.24271,77.460211,2025-11-09,15:07,67.12,50.0,71.25,AR06,Area_F,Motorbike,Commute,Clear,Sunday,15,6,Weekend
P3815,23.243974,77.472235,2025-11-21,07:37,16.09,15.54,76.93,AR06,Area_F,Train,Unknown,Rain,Friday,7,4,Weekday
P3815,23.260766,77.477182,2025-11-13,07:52,,14.9,47.36,AR06,Area_F,Car,Unknown,,Thursday,7,3,Weekday
P3815,23.255454,77.480617,2025-11-21,08:17,18.15,20.69,79.8,AR06,Area_F,Bus,Medical,Clear,Friday,8,4,Weekday
P5380,23.256892,77.338157,2026-01-05,19:46,21.72,21.36,68.49,AR04,Area_D,Motorbike,Commute,Clear,Monday,19,0,Weekday
P5380,23.234886,77.328514,2025-11-28,10:57,28.52,2.49,7.43,AR04,Area_D,Walking,,Rain,Friday,10,4,Weekday
P5380,23.236064,77.326541,2026-02-13,14:42,28.86,0.43,1.23,AR04,Area_D,Walking,Commute,Rain,Friday,14,4,Weekday
P5380,23.26012,77.329337,2026-01-15,13:06,5.11,0.49,5.31,AR04,Area_D,Walking,Commute,Clear,Thursday,13,3,Weekday
P5380,23.23906,77.349366,2025-11-29,14:01,8.62,11.0,70.11,AR04,Area_D,Car,Commute,Clear,Saturday,14,5,Weekend
P5380,23.251452,77.358316,2026-01-16,15:36,17.74,4.67,20.97,AR04,,Bicycle,Unknown,Clear,Friday,15,4,Weekday
P5380,23.233175,77.330995,2025-11-11,05:30,19.11,0.79,2.71,AR04,Area_D,,Commute,Clear,Tuesday,5,1,Weekday
P5380,23.24405,77.314514,2025-12-14,16:18,11.2,4.55,31.43,AR04,Area_D,Car,Commute,Clear,Sunday,16,6,Weekend
P5380,23.24936,77.350369,2026-01-27,16:15,10.95,9.85,63.99,AR04,Area_D,Motorbike,Commute,Clear,Tuesday,16,1,Weekday
P5380,23.250564,77.329589,2026-01-13,06:32,37.88,35.83,53.71,AR04,Area_D,Car,Commute,Cloudy,Tuesday,6,1,Weekday
P5380,23.233963,77.345984,2025-12-25,13:58,33.4,9.32,15.28,AR04,Area_D,Bicycle,Unknown,,Thursday,13,3,Weekday
P5380,23.24237,77.336365,2025-12-12,11:59,71.93,30.79,31.91,AR04,Area_D,Bus,Commute,Cloudy,Friday,11,4,Weekday
P5380,23.243596,77.349967,2025-12-22,19:12,9.75,11.99,67.29,AR04,Area_D,Car,Commute,Clear,Monday,19,0,Weekday
P0265,23.333214,77.403751,2025-12-05,17:08,21.11,7.25,21.94,AR02,Area_B,Bus,Shopping,Clear,Friday,17,4,Weekday
P0265,23.30844,77.396993,2026-01-19,17:32,23.8,6.31,17.61,AR02,Area_B,Bicycle,,Clear,Monday,17,0,Weekday
P0265,23.310251,77.383566,2025-11-19,12:18,8.78,4.26,33.54,AR02,,Car,Commute,Rain,Wednesday,12,2,Weekday
P0265,23.31598,77.403774,2025-12-30,16:33,36.25,1.07,1.64,AR02,Area_B,Walking,Work,Clear,Tuesday,16,1,Weekday
P0265,23.340908,77.413689,2025-11-21,08:49,43.76,34.38,59.05,AR02,Area_B,Car,Leisure,Clear,Friday,8,4,Weekday
P0265,23.337425,77.394236,2026-01-19,17:03,66.34,19.39,22.24,AR02,Area_B,,Work,Clear,Monday,17,0,Weekday
P0265,23.255893,77.355432,2025-11-09,17:02,34.15,21.28,36.11,AR04,Area_D,Car,Commute,Clear,Sunday,17,6,Weekend
P0265,23.267373,77.360096,2025-11-26,10:58,35.44,47.95,79.46,AR04,Area_D,Car,Commute,Clear,Wednesday,10,2,Weekday
P0265,23.316413,77.4023,2025-12-23,08:57,57.62,20.43,25.33,AR02,Area_B,Bus,Commute,Clear,Tuesday,8,1,Weekday
P0265,23.242361,77.340871,2025-12-09,21:50,27.77,8.71,20.01,AR04,Area_D,Bicycle,Commute,Clear,Tuesday,21,1,Weekday
P0265,23.246239,77.325582,2026-01-28,07:51,24.53,19.56,44.18,AR04,Area_D,Car,Commute,Clear,Wednesday,7,2,Weekday
P0265,23.296704,77.405426,2026-02-10,11:44,20.81,22.11,72.38,AR02,Area_B,Motorbike,,,Tuesday,11,1,Weekday
P0265,23.326388,77.407349,2026-02-25,17:57,,27.52,65.79,AR02,Area_B,Car,Shopping,Rain,Wednesday,17,2,Weekday
P5412,23.230432,77.426929,2025-12-12,16:55,13.78,2.59,11.5,AR05,Area_E,Bicycle,Social,Clear,Friday,16,4,Weekday
P5412,23.259134,77.336537,2026-01-02,22:19,13.19,8.64,37.48,AR04,Area_D,Bus,Commute,Cloudy,Friday,22,4,Weekday
P5412,23.24964,77.350726,2026-01-24,08:11,20.12,0.54,1.96,AR04,Area_D,Walking,Commute,Cloudy,Saturday,8,5,Weekend
P5412,23.2342,77.327559,2026-02-14,18:27,19.61,0.73,2.45,AR04,Area_D,Walking,Commute,Cloudy,Saturday,18,5,Weekend
P5412,23.271765,77.342894,2026-02-04,21:06,14.19,8.31,46.04,AR04,Area_D,Motorbike,Commute,Clear,Wednesday,21,2,Weekday
P5412,23.243243,77.345725,2025-11-26,19:36,10.05,3.57,24.81,AR04,,Car,Commute,Clear,Wednesday,19,2,Weekday
P5412,23.256442,77.447223,2026-01-22,12:35,31.25,9.01,16.62,AR05,Area_E,,Commute,Clear,Thursday,12,3,Weekday
P5412,23.323382,77.394632,2025-12-23,20:37,11.95,9.89,61.02,AR02,Area_B,Motorbike,Work,Clear,Tuesday,20,1,Weekday
P5412,23.234985,77.411344,2026-02-09,17:59,13.0,5.86,33.5,AR05,Area_E,Bus,Commute,Rain,Monday,17,0,Weekday
P5412,23.175846,77.425177,2026-01-29,09:51,20.96,16.43,54.11,AR08,Area_H,Car,Work,Clear,Thursday,9,3,Weekday
P5412,23.261724,77.323539,2026-01-28,18:05,23.66,15.25,35.27,AR04,Area_D,Bus,Commute,Cloudy,Wednesday,18,2,Weekday
P5412,23.317019,77.318595,2025-12-26,19:34,8.83,7.57,55.18,AR01,Area_A,Motorbike,Commute,Cloudy,Friday,19,4,Weekday
P5412,23.238175,77.35426,2025-11-20,04:53,20.11,7.36,28.91,AR04,Area_D,Car,Commute,Cloudy,Thursday,4,3,Weekday
P5412,23.259685,77.348811,2026-02-22,16:45,38.13,1.77,2.54,AR04,Area_D,Walking,Commute,Clear,Sunday,16,6,Weekend
P5412,23.270537,77.397949,2025-11-26,13:13,29.09,1.5,4.14,AR05,Area_E,Walking,Commute,Clear,Wednesday,13,2,Weekday
P5412,23.258219,77.413882,2025-11-11,18:16,11.69,4.03,22.38,AR05,Area_E,Bicycle,Leisure,Clear,Tuesday,18,1,Weekday
P5412,23.325057,77.339157,2026-02-16,19:21,63.08,26.56,28.68,AR01,Area_A,Motorbike,Unknown,Clear,Monday,19,0,Weekday
P5412,23.238511,77.410289,2025-11-29,21:35,33.05,11.7,23.27,AR05,Area_E,Bicycle,Commute,Cloudy,Saturday,21,5,Weekend
P5412,23.250875,77.397972,2025-12-23,12:13,45.24,40.26,69.24,AR05,Area_E,Bus,Commute,Clear,Tuesday,12,1,Weekday
P5412,23.249412,77.427832,2026-01-14,00:01,42.14,12.27,21.66,AR05,Area_E,Bicycle,,Clear,Wednesday,0,2,Weekday
P5412,23.252468,77.350808,2026-02-25,01:50,46.87,4.1,7.06,AR04,Area_D,Walking,,Cloudy,Wednesday,1,2,Weekday
P5412,23.269463,77.409902,2025-11-14,09:25,24.17,29.31,71.1,AR05,Area_E,Car,Shopping,,Friday,9,4,Weekday
P5412,23.260846,77.495466,2026-01-01,12:37,20.96,19.73,60.64,AR06,Area_F,Car,Commute,Clear,Thursday,12,3,Weekday
P5412,23.251965,77.327956,2025-11-02,07:55,19.44,0.81,3.37,AR04,Area_D,Walking,Commute,Clear,Sunday,7,6,Weekend
P5412,23.270687,77.417946,2026-01-24,20:10,19.66,5.19,16.86,AR05,Area_E,Bicycle,Social,Cloudy,Saturday,20,5,Weekend
P5412,23.251416,77.316328,2025-12-08,12:25,26.22,2.34,6.01,AR04,Area_D,Walking,Commute,Rain,Monday,12,0,Weekday
P5412,23.261685,77.403289,2025-12-10,11:14,,1.22,4.05,AR05,Area_E,Walking,Commute,Cloudy,Wednesday,11,2,Weekday
P5412,23.309404,77.414973,2025-12-09,19:29,38.05,24.54,53.48,AR02,Area_B,Bus,Leisure,Rain,Tuesday,19,1,Weekday
P5412,23.221851,77.336514,2026-01-11,12:01,51.35,11.19,11.98,AR04,Area_D,Bicycle,Commute,Clear,Sunday,12,6,Weekend
P5452,23.328153,77.422648,2025-12-23,15:31,19.64,1.83,5.41,AR02,Area_B,Walking,Commute,Rain,Tuesday,15,1,Weekday
P5452,23.248487,77.332108,2026-01-03,12:37,17.36,0.82,3.97,AR04,Area_D,Walking,Commute,Cloudy,Saturday,12,5,Weekend
P5452,23.265138,77.347093,2025-11-09,18:34,16.0,1.96,7.84,AR04,Area_D,Walking,Unknown,Clear,Sunday,18,6,Weekend
P5452,23.319086,77.417027,2025-12-05,11:35,26.83,2.08,5.28,AR02,Area_B,Walking,Commute,Clear,Friday,11,4,Weekday
P5452,23.253422,77.332236,2025-12-23,18:16,32.06,22.42,44.82,AR04,Area_D,Car,,Cloudy,Tuesday,18,1,Weekday
P5452,23.265191,77.3506,2026-01-19,16:19,22.86,4.7,13.92,AR04,Area_D,,Unknown,Clear,Monday,16,0,Weekday
P5452,23.220001,77.32702,2026-01-03,11:23,54.93,9.63,14.53,AR04,Area_D,Bicycle,Commute,Clear,Saturday,11,5,Weekend
P5452,23.236929,77.357027,2025-11-12,17:27,27.15,25.08,54.91,AR04,Area_D,Bus,Commute,Cloudy,Wednesday,17,2,Weekday
P5452,23.303967,77.410932,2026-02-23,12:09,31.33,30.14,66.37,AR02,Area_B,Bus,Commute,,Monday,12,0,Weekday
P5452,23.320236,77.400565,2026-01-15,10:17,32.7,16.49,31.41,AR02,Area_B,Car,Leisure,Clear,Thursday,10,3,Weekday
P5452,23.317413,77.42286,2025-12-26,15:02,86.68,28.27,20.66,AR02,Area_B,Bicycle,Shopping,Fog,Friday,15,4,Weekday
P5452,23.248649,77.329069,2025-12-03,07:24,7.45,6.45,62.13,AR04,Area_D,Train,Commute,Clear,Wednesday,7,2,Weekday
P5452,23.341273,77.416959,2026-01-12,12:13,15.74,3.98,20.06,AR02,Area_B,Bicycle,Shopping,Clear,Monday,12,0,Weekday
P5452,23.247021,77.345268,2025-11-22,08:19,14.83,0.68,3.27,AR04,Area_D,Walking,Commute,Clear,Saturday,8,5,Weekend
P5452,23.34082,77.394099,2025-12-28,15:38,19.99,2.8,11.85,AR02,Area_B,Bicycle,,Cloudy,Sunday,15,6,Weekend
P5452,23.322211,77.400615,2026-02-25,05:06,23.23,28.28,77.42,AR02,Area_B,,Work,Cloudy,Wednesday,5,2,Weekday
P5452,23.255518,77.312191,2025-12-27,05:19,7.1,2.08,20.83,AR04,Area_D,Bus,Commute,Cloudy,Saturday,5,5,Weekend
P5452,23.271422,77.352097,2026-02-09,13:19,48.41,32.93,42.22,AR04,Area_D,Bus,Unknown,Cloudy,Monday,13,0,Weekday
P5442,23.188352,77.408272,2026-01-18,09:42,19.25,0.75,2.18,AR08,Area_H,Walking,Work,Fog,Sunday,9,6,Weekend
P5442,23.175346,77.406396,2026-01-11,08:24,,50.0,74.33,AR08,Area_H,Bus,Commute,Clear,Sunday,8,6,Weekend
P5442,23.246832,77.395987,2026-01-26,14:17,,10.87,62.92,AR05,Area_E,Motorbike,,Cloudy,Monday,14,0,Weekday
P5442,23.166738,77.388855,2026-01-11,17:01,31.26,18.52,41.41,AR08,Area_H,Car,Work,Cloudy,Sunday,17,6,Weekend
P5442,23.175818,77.414613,2025-12-28,14:51,15.02,2.83,12.23,AR08,Area_H,Bicycle,,Rain,Sunday,14,6,Weekend
P5442,23.240892,77.419335,2025-11-21,08:45,15.16,5.06,21.03,AR05,Area_E,Bicycle,Commute,Clear,Friday,8,4,Weekday
P5442,23.181608,77.402604,2026-02-03,00:34,81.71,29.17,21.55,AR08,Area_H,Bicycle,Work,Rain,Tuesday,0,1,Weekday
P5442,23.177161,77.342468,2025-11-07,17:23,20.17,21.05,68.69,AR07,Area_G,Car,Leisure,,Friday,17,4,Weekday
P5442,23.188914,77.409284,2026-01-29,00:23,16.71,0.36,1.19,AR08,Area_H,Walking,Commute,Clear,Thursday,0,3,Weekday
P5498,23.304488,77.334965,2025-11-26,15:31,53.78,1.75,2.6,AR01,Area_A,Walking,Social,Cloudy,Wednesday,15,2,Weekday
P5498,23.185774,77.402971,2025-11-22,17:06,8.42,0.4,2.62,AR08,Area_H,Walking,Work,Clear,Saturday,17,5,Weekend
P5498,23.30949,77.404163,2025-12-20,09:30,7.19,0.33,3.68,AR02,Area_B,Walking,,Clear,Saturday,9,5,Weekend
P5498,23.237634,77.339564,2025-12-23,01:10,8.73,9.04,63.18,AR04,Area_D,Motorbike,Commute,Clear,Tuesday,1,1,Weekday
P5498,23.237598,77.322478,2026-01-13,14:18,26.46,12.3,26.93,AR04,Area_D,Train,Unknown,Clear,Tuesday,14,1,Weekday
P5498,23.327565,77.332885,2026-02-21,18:37,7.52,0.57,4.36,AR01,Area_A,,Leisure,Cloudy,Saturday,18,5,Weekend
P5498,23.302929,77.337597,2025-11-05,13:15,11.11,0.37,2.79,AR01,Area_A,Walking,,Clear,Wednesday,13,2,Weekday
P5498,23.321387,77.342278,2026-02-23,15:38,12.94,4.31,19.54,AR01,Area_A,Bicycle,Commute,Clear,Monday,15,0,Weekday
P5498,23.324318,77.341635,2025-12-24,08:41,45.84,45.55,72.11,AR01,Area_A,Car,Unknown,Rain,Wednesday,8,2,Weekday
P5498,23.319504,77.335946,2025-12-23,12:18,17.83,1.35,5.74,AR01,Area_A,Walking,Leisure,Clear,Tuesday,12,1,Weekday
P5498,23.267332,77.325099,2026-01-12,17:25,47.03,29.75,40.36,AR04,Area_D,Motorbike,Commute,Cloudy,Monday,17,0,Weekday
P5498,23.273631,77.321005,2025-11-04,15:59,9.61,,31.58,AR04,Area_D,Car,Commute,Cloudy,Tuesday,15,1,Weekday
P5498,23.313666,77.34404,2025-11-03,12:55,30.37,2.28,4.53,AR01,Area_A,,Leisure,Clear,Monday,12,0,Weekday
P5498,23.17137,77.407506,2025-11-17,07:00,7.75,6.83,61.4,AR08,Area_H,Car,Work,Clear,Monday,7,0,Weekday
P5498,23.251823,77.332061,2025-12-07,16:09,12.32,3.33,21.53,AR04,Area_D,Bicycle,,Cloudy,Sunday,16,6,Weekend
P5498,23.320502,77.357899,2026-02-03,11:41,17.09,3.03,14.84,AR01,Area_A,Bicycle,Social,Cloudy,Tuesday,11,1,Weekday
P5498,23.305444,77.346679,2026-01-09,18:30,9.21,0.73,5.84,AR01,Area_A,Walking,Social,Clear,Friday,18,4,Weekday
P5498,23.326857,77.348714,2025-12-23,14:11,27.31,1.61,3.24,AR01,Area_A,Walking,Social,Clear,Tuesday,14,1,Weekday
P5498,23.243108,77.357947,2026-02-01,11:11,13.23,3.31,16.2,AR04,Area_D,Bicycle,Commute,,Sunday,11,6,Weekend
P5498,23.184927,77.412683,2026-01-20,13:49,20.59,6.11,17.09,AR08,Area_H,Bicycle,Work,Clear,Tuesday,13,1,Weekday
P5498,23.19247,77.338379,2026-01-13,12:02,13.2,8.38,52.8,AR07,Area_G,Car,Leisure,Cloudy,Tuesday,12,1,Weekday
P5498,23.183965,77.424876,2025-12-14,11:54,25.12,25.87,65.41,AR08,Area_H,Car,Commute,Cloudy,Sunday,11,6,Weekend
P5498,23.255021,77.344138,2025-11-07,07:05,36.23,13.82,27.0,AR04,Area_D,Bus,Commute,Rain,Friday,7,4,Weekday
P5498,23.163088,77.347288,2026-02-04,16:08,24.7,6.82,15.76,AR07,Area_G,Bicycle,Leisure,Clear,Wednesday,16,2,Weekday
P5498,23.321776,77.337711,2026-02-05,06:27,90.05,4.72,3.82,AR01,Area_A,Walking,Social,Rain,Thursday,6,3,Weekday
